MAT00011558 NbNiP 62 12 TCI mp-20932
MAT00011571 InPd2 62 12 HSL_SM mp-22646
MAT00011579 NdSnPd 62 12 HSL_SM mp-22695
MAT00011600 HoGeIr 62 12 Triv_Ins mp-21073
MAT00011631 TbMnGe 62 12 Triv_Ins mp-21154
MAT00011635 TmNiGe 62 12 HSL_SM mp-21157
MAT00011655 HgCl2 62 12 Triv_Ins mp-22855
MAT00011704 TaSiIr 62 12 TCI mp-21316
MAT00011709 DyGeIr 62 12 Triv_Ins mp-21323
MAT00011716 PbICl 62 12 Triv_Ins mp-23053
MAT00011786 ScGeRh 62 12 Triv_Ins mp-1095247
MAT00011790 LiYbBi 62 12 TI mp-1095265
MAT00011795 HfSiPt 62 12 TI mp-10456
MAT00011800 CaMgGe 62 12 Triv_Ins mp-15641
MAT00011803 CaMgSi 62 12 Triv_Ins mp-5473
MAT00011806 YbGaNi 62 12 HSL_SM mp-1095431
MAT00011810 YGeRh 62 12 TI mp-1095465
MAT00011814 YAlPt 62 12 TI mp-1095478
MAT00011818 HfCuGe 62 12 HSL_SM mp-1095504
MAT00011822 YZnPd 62 12 HSL_SM mp-1095522
MAT00011826 SmSnPd 62 12 HSL_SM mp-571581
MAT00011830 PrNiSn 62 12 HSL_SM mp-22164
MAT00011834 NbCoSi 62 12 TI mp-1095573
MAT00011838 LaSnPd 62 12 HSL_SM mp-1095476
MAT00011842 YAsSe 62 12 TCI mp-1095603
MAT00011847 Re2P 62 12 HSL_SM mp-1637
MAT00011850 Sr2Si 62 12 Triv_Ins mp-1106
MAT00011855 Tb2Au 62 12 HSL_SM mp-1095658
MAT00011859 PrGeRh 62 12 TI mp-1095680
MAT00011863 ErCoGe 62 12 TI mp-1095692
MAT00011877 Ni2Ge 62 12 TCI mp-17383
MAT00011886 Ca2Ge 62 12 Triv_Ins mp-304
MAT00011916 KNaSe 62 12 Triv_Ins mp-28595
MAT00011943 LaNiSn 62 12 HSL_SM mp-12613
MAT00011955 LuGeRu 62 12 HSL_SM mp-22051
MAT00011963 BRh2 62 12 HSL_SM mp-21502
MAT00011971 TbNiSn 62 12 HSL_SM mp-22299
MAT00011983 HoNiSn 62 12 HSL_SM mp-31176
